"MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LandContour","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","WoodDeckSF","OpenPorchSF","EnclosedPorch","Fence","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
70,"RM",60,5100,3,"Lvl","Inside","OldTown","Norm","1Fam","2Story",8,7,1925,1996,"Hip","Stucco","Wd Shng",0,0,"TA","Gd","PConc",3,3,1,1,0,1,0,588,588,"Fa",833,833,1666,0,1,0,3,"Gd",7,1,4,"Detchd",1925,1,1,228,3,192,63,0,"MnPrv",6,2008,"WD","Normal",161000
50,"RL",51,7015,2,"Bnk","Corner","BrkSide","Norm","1Fam","1.5Fin",5,4,1950,1950,"Gable","MetalSd","MetalSd",0,161,"TA","TA","CBlock",3,3,1,2,185,1,0,524,709,"TA",979,224,1203,1,1,0,3,"Gd",5,1,3,"Detchd",1950,1,1,352,3,0,0,248,"None",7,2009,"WD","Normal",110000
60,"FV",75,8004,2,"Lvl","Inside","Somerst","RRAn","1Fam","2Story",8,5,2009,2009,"Gable","VinylSd","VinylSd",2,110,"Gd","TA","PConc",4,3,1,6,544,1,0,288,832,"Ex",832,1103,1935,1,2,1,3,"TA",8,0,0,"BuiltIn",2009,3,2,552,3,0,150,0,"None",12,2009,"New","Partial",263435
70,"RL",60,7200,3,"Lvl","Inside","SWISU","Feedr","1Fam","2Story",7,9,1936,2007,"Gable","Wd Sdng","Wd Sdng",0,0,"Gd","Gd","PConc",4,4,1,5,350,4,210,0,560,"Ex",575,560,1135,1,1,0,3,"Gd",6,0,0,"Detchd",1971,2,2,576,3,256,0,0,"MnPrv",4,2009,"WD","Normal",155000
20,"RL",60,8281,2,"Lvl","Inside","Sawyer","Norm","1Fam","1Story",5,5,1965,1965,"Gable","MetalSd","MetalSd",0,0,"TA","TA","CBlock",3,3,1,3,553,4,311,0,864,"Gd",864,0,864,0,1,0,3,"TA",5,1,1,"Detchd",1965,1,1,360,3,0,0,236,"GdWo",12,2009,"WD","Normal",62383
70,"RL",74,11988,2,"HLS","Inside","Crawfor","Norm","1Fam","2Story",6,7,1934,1995,"Hip","Stucco","Stucco",0,0,"TA","TA","CBlock",3,3,1,2,326,1,0,389,715,"Fa",849,811,1660,0,1,1,3,"TA",6,1,4,"Detchd",1939,1,1,240,3,0,0,0,"None",8,2008,"WD","Normal",188700
20,"RL",60,8430,3,"HLS","Inside","CollgCr","Norm","1Fam","1Story",5,5,1978,1978,"Gable","HdBoard","HdBoard",1,136,"TA","TA","CBlock",4,3,1,3,616,1,0,424,1040,"TA",1040,0,1040,0,2,0,3,"TA",5,0,0,"No Garage",1978,0,0,0,0,0,0,0,"None",8,2009,"WD","Normal",124000
120,"RM",43,3072,3,"Lvl","Inside","Blmngtn","Norm","TwnhsE","1Story",7,5,2004,2004,"Hip","VinylSd","VinylSd",1,18,"Gd","TA","PConc",4,3,1,1,0,1,0,1375,1375,"Ex",1414,0,1414,0,2,0,2,"Gd",6,1,3,"Attchd",2004,3,2,398,3,144,20,0,"None",5,2006,"WD","Normal",178740
20,"RL",85,10628,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",7,5,1970,1970,"Flat","Plywood","Plywood",0,0,"TA","Gd","CBlock",3,4,4,6,778,1,0,499,1277,"TA",1277,0,1277,1,1,0,2,"TA",5,1,1,"Attchd",1970,1,2,526,3,0,0,0,"GdWo",4,2007,"WD","Normal",167000
70,"RL",79,9480,3,"Lvl","Inside","NAmes","Artery","1Fam","2Story",5,7,1942,1995,"Gable","MetalSd","MetalSd",2,224,"TA","TA","CBlock",3,3,1,2,386,1,0,342,728,"Ex",888,756,1644,0,1,1,3,"Gd",7,2,4,"Attchd",1942,1,1,312,3,168,0,0,"None",6,2007,"WD","Normal",146500
20,"RL",98,11428,2,"Lvl","Inside","NridgHt","Norm","1Fam","1Story",8,5,2006,2006,"Gable","VinylSd","VinylSd",2,248,"Gd","TA","PConc",4,3,1,1,0,1,0,1626,1626,"Ex",1634,0,1634,0,2,0,3,"Gd",7,1,4,"Attchd",2006,2,3,866,3,0,44,0,"None",5,2007,"WD","Normal",250000
60,"RL",76,9291,2,"Lvl","Corner","SawyerW","RRNe","1Fam","2Story",6,5,1993,1993,"Gable","HdBoard","HdBoard",1,120,"Gd","TA","PConc",4,3,1,6,426,1,0,406,832,"Ex",832,878,1710,0,2,1,3,"Gd",7,0,0,"Attchd",1993,2,2,506,3,144,70,0,"None",6,2008,"WD","Normal",187000
120,"RL",60,6820,2,"Lvl","Corner","StoneBr","Norm","TwnhsE","1Story",8,5,1985,1985,"Gable","HdBoard","HdBoard",0,0,"Gd","TA","PConc",4,3,3,6,368,4,1120,0,1488,"TA",1502,0,1502,1,1,1,1,"Gd",4,0,0,"Attchd",1985,2,2,528,3,0,54,0,"None",6,2010,"WD","Normal",212000
60,"RL",92,11952,3,"Lvl","Inside","NWAmes","PosA","1Fam","2Story",7,6,1977,1977,"Mansard","WdShing","Plywood",0,0,"TA","TA","CBlock",4,3,1,1,0,1,0,808,808,"TA",1161,808,1969,0,2,1,3,"TA",8,1,4,"Attchd",1977,2,2,534,3,0,0,0,"None",11,2007,"WD","Normal",190000
180,"RM",35,3675,3,"Lvl","Inside","Edwards","Norm","TwnhsE","SLvl",6,5,2005,2005,"Gable","VinylSd","VinylSd",1,80,"TA","TA","PConc",4,3,4,6,459,1,0,88,547,"Ex",1072,0,1072,1,1,0,2,"TA",5,0,0,"Basment",2005,2,2,525,3,0,28,0,"None",6,2008,"WD","Normal",148000
20,"RL",110,14977,2,"Lvl","Inside","NridgHt","Norm","1Fam","1Story",8,5,2006,2007,"Gable","VinylSd","VinylSd",1,304,"Gd","TA","PConc",5,3,4,6,1350,1,0,626,1976,"Ex",1976,0,1976,1,2,0,2,"Gd",7,1,5,"Attchd",2006,2,3,908,3,250,63,0,"None",7,2007,"New","Partial",440000
120,"RL",41,5330,3,"Lvl","Inside","StoneBr","Norm","TwnhsE","1Story",8,5,2000,2000,"Gable","CemntBd","CmentBd",0,0,"Gd","TA","PConc",4,3,3,6,1196,1,0,298,1494,"Ex",1652,0,1652,1,2,0,2,"Ex",6,0,0,"Attchd",2000,2,2,499,3,96,48,0,"None",8,2007,"WD","Normal",251000
20,"RL",80,8480,3,"Lvl","Corner","Sawyer","Norm","1Fam","1Story",5,6,1963,1963,"Hip","HdBoard","HdBoard",0,0,"TA","TA","CBlock",3,3,1,6,630,1,0,340,970,"TA",970,0,970,1,1,0,2,"TA",5,0,0,"Detchd",1996,1,2,624,3,0,24,0,"None",7,2007,"WD","Normal",132500
20,"RL",75,13125,3,"Lvl","Inside","CollgCr","Norm","1Fam","1Story",6,5,1997,1998,"Gable","VinylSd","VinylSd",1,215,"TA","TA","PConc",4,3,4,6,994,1,0,484,1478,"Ex",1493,0,1493,1,2,0,3,"Gd",7,1,3,"Attchd",1997,3,2,508,3,140,39,0,"None",4,2008,"WD","Normal",208900
60,"RL",105,13693,3,"Lvl","Inside","NridgHt","Norm","1Fam","2Story",9,5,2006,2006,"Hip","VinylSd","VinylSd",1,772,"Ex","TA","PConc",4,3,3,1,0,1,0,2153,2153,"Ex",2069,574,2643,0,2,1,3,"Ex",9,1,4,"BuiltIn",2006,3,3,694,3,414,84,0,"None",3,2007,"WD","Normal",380000
20,"RL",79,10637,3,"Lvl","Inside","CollgCr","Norm","1Fam","1Story",8,5,2007,2008,"Hip","VinylSd","VinylSd",2,336,"Gd","TA","PConc",5,3,4,6,1288,1,0,417,1705,"Ex",1718,0,1718,1,2,0,3,"Gd",7,1,4,"Attchd",2007,2,3,826,3,208,44,0,"None",9,2009,"WD","Normal",297000
30,"RM",50,5925,3,"Bnk","Inside","OldTown","Norm","1Fam","1Story",4,7,1937,2000,"Hip","Stucco","Stucco",0,435,"TA","TA","BrkTil",2,3,1,3,168,1,0,739,907,"TA",1131,0,1131,0,1,0,2,"TA",7,0,0,"Detchd",1995,1,2,672,3,0,72,0,"MnPrv",3,2007,"WD","Alloca",89471
20,"RL",98,16033,2,"Lvl","FR2","NridgHt","Norm","1Fam","1Story",9,5,2004,2005,"Hip","VinylSd","VinylSd",1,378,"Gd","TA","PConc",5,3,4,6,1261,1,0,572,1833,"Ex",1850,0,1850,1,2,0,3,"Gd",8,1,4,"Attchd",2004,3,3,772,3,519,112,0,"None",3,2006,"WD","Normal",326000
20,"RL",72,11846,2,"HLS","Inside","NridgHt","Norm","1Fam","1Story",9,5,2003,2004,"Hip","VinylSd","VinylSd",1,562,"Gd","TA","PConc",5,3,4,6,1567,1,0,225,1792,"Ex",1792,0,1792,1,2,0,2,"Ex",6,1,4,"Attchd",2003,3,3,874,3,206,49,0,"None",8,2006,"WD","Normal",374000
70,"RM",50,2500,3,"Lvl","Corner","OldTown","Norm","1Fam","2Story",7,8,1915,2005,"Gable","Stucco","Stucco",0,0,"Gd","TA","PConc",3,3,1,5,299,1,0,611,910,"Ex",916,910,1826,1,1,1,4,"Ex",7,1,4,"Attchd",1915,1,1,164,2,0,0,0,"None",6,2009,"WD","Normal",155000
120,"RM",32,4500,3,"Lvl","FR2","Mitchel","Norm","Twnhs","1Story",6,5,1998,1998,"Hip","VinylSd","VinylSd",1,116,"TA","TA","PConc",5,3,1,6,897,1,0,319,1216,"Ex",1216,0,1216,1,2,0,2,"TA",5,0,0,"Attchd",1998,1,2,402,3,0,125,0,"None",5,2006,"WD","Normal",164000
20,"RL",72,7758,2,"Lvl","Corner","Sawyer","Norm","1Fam","1Story",5,7,1962,2001,"Gable","HdBoard","Plywood",0,0,"TA","Gd","CBlock",3,3,1,5,588,1,0,411,999,"Gd",999,0,999,1,1,0,3,"Gd",6,0,0,"Detchd",1963,1,1,264,3,0,132,0,"None",3,2007,"WD","Normal",132500
20,"RL",80,9600,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",5,7,1950,2007,"Gable","MetalSd","MetalSd",0,0,"Gd","TA","CBlock",3,3,1,5,607,1,0,506,1113,"Gd",1113,0,1113,0,1,0,3,"Gd",5,1,4,"Attchd",1950,1,1,264,3,0,80,120,"None",7,2009,"WD","Normal",147000
20,"RL",79,10289,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",5,7,1965,1965,"Hip","MetalSd","MetalSd",1,168,"TA","TA","CBlock",3,3,1,5,836,1,0,237,1073,"TA",1073,0,1073,1,1,1,3,"TA",6,0,0,"Attchd",1965,2,2,515,3,0,0,0,"None",6,2007,"WD","Normal",156000
20,"RL",70,12243,2,"Lvl","Inside","NWAmes","Norm","1Fam","1Story",5,6,1971,1971,"Gable","Plywood","Plywood",0,0,"TA","TA","CBlock",4,3,3,5,998,1,0,486,1484,"Gd",1484,0,1484,0,2,0,3,"TA",7,1,3,"Attchd",1971,1,2,487,3,224,0,0,"None",2,2007,"WD","Normal",175000
190,"RL",60,10800,3,"Lvl","Corner","OldTown","Norm","2fmCon","1.5Fin",5,4,1900,1970,"Gable","Wd Sdng","Wd Sdng",0,0,"TA","Fa","CBlock",3,2,1,4,664,1,0,290,954,"TA",1766,648,2414,0,2,0,3,"TA",10,1,4,"Attchd",1970,1,2,520,3,142,0,0,"None",5,2006,"ConLD","Normal",160000
180,"RM",21,1526,3,"Lvl","Inside","MeadowV","Norm","Twnhs","SFoyer",4,8,1970,2002,"Gable","CemntBd","CmentBd",0,0,"TA","Gd","CBlock",4,3,3,6,515,1,0,115,630,"TA",630,0,630,1,1,0,1,"Gd",3,0,0,"Attchd",1970,1,1,286,3,0,0,0,"None",5,2009,"WD","Normal",86000
160,"RM",21,2665,3,"Lvl","Inside","MeadowV","Norm","TwnhsE","2Story",5,6,1976,1976,"Gable","CemntBd","CmentBd",0,0,"TA","TA","PConc",4,3,2,1,0,1,0,264,264,"TA",616,688,1304,0,1,1,3,"TA",4,1,4,"BuiltIn",1976,3,1,336,3,141,24,0,"None",6,2008,"WD","Normal",115000
50,"RL",79,9490,3,"Lvl","Inside","NAmes","Artery","1Fam","1.5Fin",6,7,1941,1950,"Gable","Wd Sdng","Wd Sdng",0,0,"TA","TA","CBlock",3,3,1,4,403,3,165,238,806,"TA",958,620,1578,1,1,0,3,"Fa",5,2,3,"Attchd",1941,1,1,240,3,0,0,32,"MnPrv",8,2006,"WD","Normal",133000
60,"RL",105,15578,2,"Lvl","Corner","Gilbert","Norm","1Fam","2Story",6,5,2006,2006,"Gable","VinylSd","VinylSd",0,0,"Gd","TA","PConc",4,3,1,1,0,1,0,728,728,"Gd",728,728,1456,0,2,1,3,"TA",8,0,0,"Attchd",2006,2,2,429,3,0,0,0,"None",5,2006,"New","Partial",172785
20,"RL",70,7931,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",5,6,1960,1960,"Gable","BrkFace","Wd Sdng",0,0,"TA","TA","CBlock",3,3,1,4,374,2,532,363,1269,"TA",1269,0,1269,0,1,1,3,"TA",6,1,2,"Detchd",1964,1,1,308,3,0,0,0,"None",6,2008,"WD","Normal",155000
30,"RM",50,5784,3,"Lvl","Inside","OldTown","Artery","1Fam","1Story",5,8,1938,1996,"Gable","MetalSd","MetalSd",0,0,"TA","TA","BrkTil",2,3,1,1,0,1,0,190,190,"Gd",886,0,886,0,1,0,2,"TA",4,0,0,"Attchd",1938,1,1,273,3,144,20,80,"None",12,2009,"WD","Normal",91300
30,"C (all)",60,7879,3,"Lvl","Inside","IDOTRR","Norm","1Fam","1Story",4,5,1920,1950,"Gable","Wd Sdng","Wd Sdng",0,0,"TA","TA","CBlock",3,3,1,3,495,1,0,225,720,"TA",720,0,720,0,1,0,2,"TA",4,0,0,"No Garage",1920,0,0,0,0,0,523,115,"GdWo",11,2009,"WD","Abnorml",34900
20,"RL",89,12692,2,"Lvl","Inside","NoRidge","Norm","1Fam","1Story",8,5,1992,1993,"Hip","BrkFace","BrkFace",0,0,"Gd","TA","PConc",4,3,1,6,1231,1,0,1969,3200,"Ex",3228,0,3228,1,3,0,4,"Gd",10,1,4,"Attchd",1992,2,2,546,3,264,75,291,"None",5,2007,"WD","Normal",430000
50,"RL",60,9120,3,"Lvl","Inside","BrkSide","Norm","1Fam","1.5Fin",7,6,1925,1950,"Gable","Wd Sdng","Wd Sdng",0,0,"TA","Gd","PConc",3,3,1,3,329,1,0,697,1026,"Ex",1133,687,1820,1,2,0,4,"TA",8,0,0,"Detchd",1925,1,1,240,3,0,100,0,"GdPrv",6,2008,"WD","Normal",184000
20,"RL",65,7800,3,"Lvl","Inside","Sawyer","Norm","1Fam","1Story",5,7,1967,2004,"Hip","HdBoard","HdBoard",1,89,"TA","TA","PConc",3,3,1,5,450,1,0,414,864,"Ex",899,0,899,0,1,0,3,"Gd",5,0,0,"Attchd",1967,3,1,288,3,64,0,0,"MnPrv",6,2009,"WD","Normal",130000
20,"RL",70,7535,2,"Lvl","Inside","NAmes","Norm","1Fam","1Story",5,7,1958,1985,"Gable","MetalSd","MetalSd",0,0,"TA","TA","CBlock",3,3,1,4,111,2,279,522,912,"Fa",912,0,912,0,1,0,2,"TA",5,0,0,"Attchd",1958,3,1,297,3,12,285,0,"MnWw",6,2007,"WD","Normal",120000
160,"RM",21,1890,3,"Lvl","Inside","BrDale","Norm","Twnhs","2Story",6,5,1973,1973,"Gable","HdBoard","HdBoard",1,285,"TA","TA","CBlock",3,3,1,4,356,1,0,316,672,"TA",672,546,1218,0,1,1,3,"TA",7,0,0,"Detchd",1973,1,1,264,3,144,28,0,"None",5,2007,"WD","Normal",113000
60,"FV",75,9803,3,"Lvl","Inside","Somerst","Norm","1Fam","2Story",7,5,2005,2005,"Gable","VinylSd","VinylSd",0,0,"Gd","TA","PConc",4,3,1,6,400,1,0,466,866,"Gd",866,902,1768,0,2,1,3,"Gd",7,0,0,"Attchd",2005,2,2,603,3,0,108,0,"None",2,2008,"WD","Normal",226700
20,"RL",70,9170,3,"Lvl","Corner","Edwards","Feedr","1Fam","1Story",5,7,1965,1965,"Hip","MetalSd","MetalSd",0,0,"TA","TA","CBlock",3,3,1,5,698,6,96,420,1214,"Ex",1214,0,1214,1,1,0,2,"TA",6,0,0,"Detchd",1965,1,2,461,2,0,0,184,"GdPrv",4,2007,"WD","Normal",140000
20,"RL",100,15602,2,"Lvl","Inside","Crawfor","Norm","1Fam","1Story",7,8,1959,1997,"Gable","BrkFace","Wd Sdng",0,0,"TA","TA","CBlock",3,3,1,5,1247,1,0,254,1501,"TA",1801,0,1801,1,2,0,1,"TA",6,2,3,"Attchd",1959,3,2,484,3,0,54,0,"GdWo",3,2010,"WD","Normal",289000
160,"RL",24,2308,3,"Lvl","Inside","NPkVill","Norm","TwnhsE","2Story",6,5,1974,1974,"Gable","Plywood","Brk Cmn",0,0,"TA","TA","CBlock",3,3,1,5,257,3,495,103,855,"TA",855,467,1322,0,2,1,3,"TA",6,1,2,"Attchd",1974,1,2,440,3,260,0,0,"None",6,2009,"WD","Normal",147000
90,"RM",60,7596,3,"Lvl","Inside","OldTown","Artery","Duplex","2Story",5,5,1952,1952,"Hip","Wd Sdng","Wd Sdng",1,360,"TA","TA","CBlock",3,3,1,1,0,1,0,960,960,"Gd",960,1000,1960,0,2,0,4,"TA",10,0,0,"Detchd",1952,1,2,400,3,0,0,0,"None",7,2009,"COD","Normal",124500
60,"RL",80,9554,2,"Lvl","Inside","SawyerW","Norm","1Fam","2Story",8,5,1993,1994,"Gable","VinylSd","VinylSd",1,125,"Gd","TA","PConc",4,3,1,6,380,1,0,397,777,"Ex",1065,846,1911,0,2,1,3,"Gd",8,1,3,"Attchd",1993,2,2,471,3,182,81,0,"None",9,2006,"WD","Normal",215000
20,"FV",75,7862,2,"Lvl","Inside","Somerst","Norm","1Fam","1Story",6,5,2009,2009,"Gable","VinylSd","VinylSd",0,0,"Gd","TA","PConc",4,3,1,6,27,1,0,1191,1218,"Ex",1218,0,1218,0,2,0,2,"Gd",4,0,0,"Attchd",2009,3,2,676,3,0,102,0,"None",9,2009,"New","Partial",208300
70,"RM",60,9600,3,"Lvl","Inside","OldTown","Norm","1Fam","2Story",7,9,1928,2005,"Gambrel","MetalSd","MetalSd",0,0,"TA","Ex","BrkTil",3,3,1,3,141,1,0,548,689,"Ex",689,689,1378,0,2,0,3,"Gd",7,1,4,"Detchd",1928,1,2,360,3,0,0,116,"None",10,2008,"WD","Normal",161000
20,"RL",80,9600,3,"Lvl","Corner","NAmes","Norm","1Fam","1Story",5,6,1959,1959,"Gable","MetalSd","MetalSd",1,132,"TA","TA","CBlock",3,3,1,5,991,1,0,50,1041,"Ex",1041,0,1041,1,1,0,3,"TA",6,0,0,"Attchd",1959,2,1,270,3,224,88,0,"MnPrv",7,2009,"WD","Normal",124500
20,"RL",75,14559,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",5,7,1951,2000,"Hip","Wd Sdng","Wd Sdng",0,70,"Gd","TA","CBlock",3,3,1,4,650,3,180,178,1008,"Ex",1363,0,1363,1,1,0,2,"TA",6,2,3,"CarPort",1951,1,1,288,3,324,42,0,"None",6,2009,"WD","Normal",164900
120,"RL",40,6792,2,"Lvl","Inside","NridgHt","Norm","TwnhsE","1Story",7,5,2005,2006,"Gable","VinylSd","VinylSd",2,94,"Gd","TA","PConc",4,3,1,1,0,1,0,1368,1368,"Ex",1368,0,1368,0,2,0,2,"Gd",6,1,4,"Attchd",2005,2,2,474,3,132,35,0,"None",3,2006,"New","Partial",202665
20,"RL",70,9100,3,"Lvl","Corner","NAmes","Feedr","1Fam","1Story",5,5,1958,1958,"Gable","VinylSd","VinylSd",0,0,"TA","TA","CBlock",3,3,1,4,521,2,174,169,864,"TA",864,0,864,1,1,0,3,"TA",5,0,0,"Detchd",1964,1,2,624,3,0,0,0,"None",7,2006,"WD","Normal",129900
20,"RL",71,9187,3,"Bnk","Corner","Mitchel","Norm","1Fam","1Story",6,5,1983,1983,"Gable","VinylSd","VinylSd",0,0,"TA","Gd","PConc",3,3,1,5,336,1,0,748,1084,"TA",1080,0,1080,0,1,1,3,"TA",5,0,0,"Attchd",1983,1,2,484,3,120,0,158,"None",6,2007,"WD","Normal",134000
45,"RL",55,10594,3,"Lvl","Inside","Crawfor","Norm","1Fam","1.5Unf",5,5,1926,1950,"Gable","Wd Sdng","Wd Sdng",0,0,"TA","TA","BrkTil",3,3,1,1,0,1,0,768,768,"Fa",789,0,789,0,1,0,2,"TA",5,0,0,"Detchd",1926,1,1,200,1,0,0,112,"MnPrv",6,2007,"WD","Normal",96500
20,"RL",94,12220,3,"Lvl","Inside","NridgHt","Norm","1Fam","1Story",10,5,2009,2009,"Hip","CemntBd","CmentBd",1,305,"Ex","TA","CBlock",5,3,1,6,1436,1,0,570,2006,"Ex",2020,0,2020,1,2,1,3,"Ex",9,1,4,"Attchd",2009,3,3,900,3,156,54,0,"None",9,2009,"New","Partial",402861
80,"RL",80,10448,2,"Lvl","Corner","NWAmes","Norm","1Fam","SLvl",6,6,1972,1972,"Gable","HdBoard","HdBoard",1,333,"TA","TA","CBlock",3,3,1,1,0,1,0,689,689,"TA",1378,741,2119,0,2,1,3,"TA",7,1,3,"Attchd",1972,2,2,583,3,0,104,0,"GdPrv",8,2009,"COD","Abnorml",158000
60,"RL",79,10208,2,"Lvl","Inside","NoRidge","Norm","1Fam","2Story",7,5,1996,1997,"Gable","VinylSd","VinylSd",1,921,"Gd","TA","PConc",4,3,1,1,0,1,0,1264,1264,"Ex",1277,1067,2344,0,2,1,3,"Gd",7,1,3,"Attchd",1996,2,3,889,3,220,0,0,"None",7,2009,"WD","Normal",265000
60,"RL",70,9531,2,"Lvl","CulDSac","CollgCr","Norm","1Fam","2Story",6,5,1998,1998,"Gable","VinylSd","VinylSd",0,0,"TA","TA","PConc",4,3,2,6,706,1,0,88,794,"Ex",882,914,1796,1,2,1,3,"TA",7,0,0,"Attchd",1998,2,2,546,3,0,36,0,"MnPrv",5,2007,"WD","Normal",211000
70,"RL",53,10918,3,"Lvl","Inside","Crawfor","Norm","1Fam","2Story",7,9,1926,2004,"Gambrel","MetalSd","MetalSd",0,0,"Gd","TA","BrkTil",4,3,1,1,0,1,0,1276,1276,"Ex",1276,804,2080,0,1,1,3,"Gd",9,2,4,"Detchd",1926,1,1,282,3,0,0,0,"MnPrv",6,2009,"WD","Normal",234000
190,"RL",60,10800,3,"Lvl","Inside","OldTown","Norm","2fmCon","2Story",4,7,1900,2000,"Gable","MetalSd","MetalSd",0,0,"TA","TA","BrkTil",0,0,0,0,0,0,0,0,0,"TA",694,600,1294,0,2,0,3,"TA",7,0,0,"No Garage",1900,0,0,0,0,220,114,210,"None",8,2008,"WD","Normal",106250
20,"RL",90,11988,2,"Lvl","Corner","NAmes","Feedr","1Fam","1Story",6,6,1957,1957,"Gable","VinylSd","VinylSd",0,0,"TA","TA","CBlock",3,3,1,3,777,1,0,467,1244,"Ex",1244,0,1244,0,1,1,3,"TA",6,2,4,"Attchd",1957,1,1,336,3,0,40,0,"None",5,2007,"WD","Normal",150000
50,"RM",50,5000,3,"Lvl","Corner","BrkSide","Feedr","1Fam","1.5Fin",6,7,1947,1950,"Gable","CemntBd","CmentBd",0,0,"TA","Gd","CBlock",3,3,1,5,399,1,0,605,1004,"Ex",1004,660,1664,0,2,0,3,"TA",7,2,4,"Detchd",1950,1,2,420,3,0,24,36,"None",10,2006,"WD","Normal",159000
60,"RL",130,40094,2,"Bnk","Inside","Edwards","PosN","1Fam","2Story",10,5,2007,2008,"Hip","CemntBd","CmentBd",2,762,"Ex","TA","PConc",5,3,4,6,2260,1,0,878,3138,"Ex",3138,1538,4676,1,3,1,3,"Ex",11,1,4,"BuiltIn",2007,3,3,884,3,208,406,0,"None",10,2007,"New","Partial",184750
60,"RL",95,11787,2,"Lvl","Inside","NoRidge","Norm","1Fam","2Story",7,5,1996,1997,"Gable","VinylSd","VinylSd",1,594,"Gd","TA","PConc",4,3,1,6,719,1,0,660,1379,"Ex",1383,1015,2398,1,2,1,3,"Gd",8,1,3,"Attchd",1996,3,3,834,3,239,60,0,"None",8,2007,"WD","Normal",315750
20,"FV",62,7500,3,"Lvl","Inside","Somerst","Norm","1Fam","1Story",7,5,2005,2005,"Gable","VinylSd","VinylSd",0,0,"Gd","TA","PConc",4,3,1,1,0,1,0,1257,1257,"Ex",1266,0,1266,0,2,0,3,"Gd",6,1,3,"Attchd",2005,1,2,453,3,38,144,0,"None",4,2006,"WD","Normal",176000
20,"RL",70,13300,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",5,7,1956,2000,"Hip","Wd Sdng","Wd Sdng",0,0,"TA","TA","CBlock",4,3,1,3,377,1,0,551,928,"TA",928,0,928,0,1,0,2,"TA",4,0,0,"Attchd",1956,1,1,252,3,261,0,156,"None",6,2007,"WD","Normal",132000
60,"RL",67,14948,2,"Lvl","Inside","NridgHt","Norm","1Fam","2Story",9,5,2008,2008,"Hip","VinylSd","VinylSd",2,268,"Ex","TA","PConc",5,3,3,6,1330,1,0,122,1452,"Ex",1476,1237,2713,1,2,1,3,"Ex",11,1,4,"Attchd",2008,3,3,858,3,126,66,0,"None",11,2008,"New","Partial",446261
30,"RL",58,9098,2,"Lvl","Inside","Edwards","Norm","1Fam","1Story",4,7,1920,2002,"Gable","Wd Sdng","Wd Sdng",0,0,"TA","TA","BrkTil",3,3,2,5,348,1,0,180,528,"Ex",605,0,605,1,1,0,2,"TA",5,0,0,"No Garage",1920,0,0,0,0,0,0,144,"None",7,2007,"WD","Normal",86000
20,"RL",70,32668,2,"Lvl","CulDSac","Crawfor","Norm","1Fam","1Story",6,3,1957,1975,"Hip","Wd Sdng","Stone",0,0,"Gd","TA","PConc",3,3,1,3,1219,1,0,816,2035,"TA",2515,0,2515,1,3,0,4,"TA",9,2,3,"Attchd",1975,2,2,484,3,0,0,200,"None",3,2007,"WD","Alloca",200624
80,"RL",85,10200,3,"Lvl","Inside","Timber","Norm","1Fam","SLvl",6,5,1988,1989,"Gable","HdBoard","HdBoard",1,219,"Gd","TA","CBlock",4,3,3,6,783,1,0,678,1461,"Ex",1509,0,1509,1,2,0,3,"Gd",5,1,2,"Attchd",1988,2,2,600,3,224,0,0,"None",8,2008,"WD","Abnorml",175000
70,"RM",60,6155,2,"Lvl","FR3","BrkSide","RRNn","1Fam","2Story",6,8,1920,1999,"Gable","Wd Sdng","Wd Sdng",0,0,"TA","TA","BrkTil",2,2,2,1,0,1,0,611,611,"Ex",751,611,1362,0,2,0,3,"TA",6,0,0,"Detchd",1920,3,2,502,3,0,0,84,"None",6,2008,"WD","Normal",128000
20,"RL",60,7200,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",5,7,1955,2007,"Gable","VinylSd","VinylSd",0,0,"TA","TA","Slab",0,0,0,0,0,0,0,0,0,"Ex",827,0,827,0,1,0,2,"TA",5,1,1,"Detchd",1967,1,1,392,3,0,0,0,"None",4,2010,"WD","Normal",107500
20,"RL",50,5000,3,"Low","Inside","BrkSide","Norm","1Fam","1Story",1,3,1946,1950,"Gable","VinylSd","VinylSd",0,0,"Fa","Fa","Slab",0,0,0,0,0,0,0,0,0,"Fa",334,0,334,0,1,0,1,"Fa",2,0,0,"No Garage",1946,0,0,0,0,0,0,0,"None",1,2007,"WD","Normal",39300
